0	1	date
-81.9334	40.8166	11/14/2019
-81.9334	40.8166	11/14/2019
-73.6751	42.7354	11/14/2019
-87.8762	42.5864	11/14/2019
-73.8674	40.9466	11/14/2019
-74.8257	40.854	11/14/2019
-74.8257	40.854	11/14/2019
-77.2997	38.8531	11/15/2019
-73.8674	40.9466	11/15/2019
-84.5601	42.7142	11/16/2019
-75.9093	42.1014	11/17/2019
-75.9093	42.1014	11/17/2019
-75.9093	42.1014	11/17/2019
-75.9093	42.1014	11/17/2019
-81.9334	40.8166	11/17/2019
-81.9334	40.8166	11/17/2019
-94.6984	37.4129	11/17/2019
-80.0555	37.2864	11/17/2019
-80.0555	37.2864	11/17/2019
-80.0555	37.2864	11/17/2019
-74.2365	40.4127	11/17/2019
-73.7987	42.6664	11/18/2019
-71.491	42.7491	11/18/2019
-76.6144	39.3051	11/19/2019
-74.1282	40.8574	11/20/2019
-74.1282	40.8574	11/20/2019
-83.1558	42.2113	11/20/2019
-72.2531	43.6353	11/20/2019
-72.2531	43.6353	11/20/2019
-75.1339	40.0077	11/21/2019
-79.9763	40.4396	11/21/2019
-94.6984	37.4129	11/21/2019
-84.5601	42.7142	11/21/2019
-74.2365	40.4127	11/21/2019
-75.1296	40.0962	11/21/2019
-70.902	42.5129	11/23/2019
-70.902	42.5129	11/23/2019
-80.0141	40.6969	11/23/2019
-80.0141	40.6969	11/23/2019
-87.6862	41.8373	11/24/2019
-74.1258	41.0133	11/24/2019
-87.6234	45.122	11/24/2019
-83.1457	42.5818	11/24/2019
-83.1457	42.5818	11/24/2019
-71.4858	41.7658	11/24/2019
-81.8694	41.1358	11/24/2019
-73.7987	42.6664	11/25/2019
-81.6805	41.4767	11/25/2019
-74.5808	40.8999	11/25/2019
-78.0098	40.5	11/25/2019
-79.8419	40.505	11/25/2019
-79.9881	40.6767	11/26/2019
-79.9881	40.6767	11/26/2019
-79.9881	40.6767	11/26/2019
-83.1197	42.6866	11/26/2019
-77.0561	42.147	11/27/2019
-75.1339	40.0077	11/27/2019
-81.5219	41.0798	11/27/2019
-74.5808	40.8999	11/27/2019
-74.5808	40.8999	11/27/2019
-77.2997	38.8531	11/27/2019
-83.1558	42.2113	11/27/2019
-83.1558	42.2113	11/27/2019
-75.9095	43.9734	11/27/2019
-75.9095	43.9734	11/27/2019
-77.0561	42.147	11/28/2019
-75.6444	40.2507	11/28/2019
-75.6444	40.2507	11/28/2019
-77.2997	38.8531	11/28/2019
-85.6408	42.6725	11/29/2019
-85.6408	42.6725	11/29/2019
-85.6408	42.6725	11/29/2019
-85.6408	42.6725	11/29/2019
-85.6408	42.6725	11/29/2019
-85.6408	42.6725	11/29/2019
-81.6805	41.4767	11/29/2019
-75.1339	40.0077	11/29/2019
-74.5808	40.8999	11/29/2019
-75.1339	40.0077	11/30/2019
-75.1339	40.0077	11/30/2019
-79.0277	39.8133	11/30/2019
-79.0277	39.8133	11/30/2019
-71.0846	42.3188	12/1/2019
-71.0846	42.3188	12/1/2019
-71.0183	42.2516	12/1/2019
-71.0183	42.2516	12/1/2019
-87.6862	41.8373	12/1/2019
-87.6862	41.8373	12/1/2019
-83.5822	41.6639	12/1/2019
-83.5822	41.6639	12/1/2019
-74.1282	40.8574	12/1/2019
-74.1282	40.8574	12/1/2019
-74.1282	40.8574	12/1/2019
-77.2997	38.8531	12/1/2019
-77.2997	38.8531	12/1/2019
-88.2724	42.6749	12/1/2019
-74.1575	40.8631	12/1/2019
-83.5822	41.6639	12/2/2019
-81.6805	41.4767	12/2/2019
-81.6805	41.4767	12/2/2019
-75.1339	40.0077	12/2/2019
-75.1339	40.0077	12/2/2019
-78.0098	40.5	12/2/2019
-78.0098	40.5	12/2/2019
-75.9267	40.34	12/2/2019
-75.9267	40.34	12/2/2019
-75.9267	40.34	12/2/2019
-84.5601	42.7142	12/2/2019
-80.6463	41.0993	12/2/2019
-80.6463	41.0993	12/2/2019
-76.5032	42.4442	12/3/2019
-76.5032	42.4442	12/3/2019
-83.5822	41.6639	12/3/2019
-83.5822	41.6639	12/3/2019
-75.9267	40.34	12/3/2019
-75.1296	40.0962	12/3/2019
-75.1296	40.0962	12/3/2019
-75.1296	40.0962	12/3/2019
-75.1296	40.0962	12/3/2019
-75.1296	40.0962	12/3/2019
-81.9334	40.8166	12/4/2019
-81.9334	40.8166	12/4/2019
-81.9334	40.8166	12/4/2019
-81.9334	40.8166	12/4/2019
-83.1558	42.2113	12/4/2019
-78.8487	42.9017	12/5/2019
-78.8487	42.9017	12/5/2019
-78.8487	42.9017	12/5/2019
-75.8892	40.5721	12/5/2019
-75.8892	40.5721	12/5/2019
-76.7315	39.9651	12/5/2019
-80.6463	41.0993	12/5/2019
-83.5822	41.6639	12/6/2019
-82.9461	42.4657	12/6/2019
-74.3607	40.2971	12/6/2019
-74.3607	40.2971	12/6/2019
-88.2464	43.0087	12/7/2019
-74.2365	40.4127	12/7/2019
-75.1339	40.0077	12/8/2019
-82.4412	40.0241	12/8/2019
-82.4412	40.0241	12/8/2019
-74.5543	39.3718	12/8/2019
-76.6144	39.3051	12/8/2019
-95.6179	37.0519	12/8/2019
-82.1063	41.3761	12/9/2019
-74.2807	40.6077	12/10/2019
-80.6463	41.0993	12/11/2019
